filename,yolo_wall_clock_ms,yolo_native_infer_ms,yolo_native_pre_ms,yolo_native_post_ms,knn_gt_crop_ms,knn_gt_hog_ms,knn_gt_predict_ms,knn_gt_total_pipeline_ms,hybrid_yolo_det_ms,hybrid_crop_ms,hybrid_hog_ms,hybrid_knn_predict_ms,hybrid_total_pipeline_ms
bigdata_bored_engaged_aksan_50_1773299656187_003_jpg.rf.92207d86703dfebc8703f74c5907553d.jpg,23.223800002597272,20.25127410888672,1.0008811950683594,0.9999275207519531,0.007599999662488699,1.2969999806955457,18.057400011457503,19.361999991815537,23.223800002597272,0.2641999744810164,1.1295000440441072,18.70819996111095,43.325699982233346
bigdata_bored_engaged_aksan_50_1773299658160_015_jpg.rf.624296902ef02a4f999acc966c303d98.jpg,26.10279998043552,23.021459579467773,2.0151138305664062,0.9999275207519531,0.008000002708286047,1.1622000019997358,18.70959997177124,19.879799976479262,26.10279998043552,0.2801999798975885,1.0781000019051135,17.617900040932,45.07900000317022
bigdata_bored_engaged_aksan_50_1773299658160_017_jpg.rf.6749973df3d7d41f4fdfa23cb462df9b.jpg,22.940300055779517,20.134925842285156,1.0001659393310547,1.9977092742919922,0.00890000956133008,1.1399000068195164,19.21220001531765,20.361000031698495,22.940300055779517,0.2959000412374735,1.0812999680638313,18.217200005892664,42.534700070973486
bigdata_bored_engaged_aksan_50_1773299658704_021_jpg.rf.cc123dd299fe6df4290aa92518c12178.jpg,27.532199979759753,24.303197860717773,1.0073184967041016,2.0067691802978516,0.008800008799880743,1.1394000030122697,17.926500004250556,19.074700016062707,27.532199979759753,0.29340002220124006,1.1038000229746103,17.982699966523796,46.9120999914594
bigdata_bored_engaged_aksan_50_1773299658704_022_jpg.rf.d74a001f244a6d7adc6f8cadc2ae3268.jpg,25.8274000370875,23.067951202392578,1.0046958923339844,0.9958744049072266,0.007399998139590025,1.0003999923355877,17.79249997343868,18.800299963913858,25.8274000370875,0.284800014924258,1.0677000391297042,17.19129999401048,44.37120008515194
bigdata_bored_engaged_ansyah_08_1774442989962_000_jpg.rf.0236f0c9f27488f710ab169102bcd926.jpg,30.383999983314425,27.34208106994629,1.0020732879638672,1.0004043579101562,0.008000002708286047,1.142699969932437,18.29660002840683,19.44730000104755,30.383999983314425,0.28609996661543846,1.0762999881990254,16.781700018327683,48.52809995645657
bigdata_bored_engaged_ardiansyah_26_1774441956742_008_jpg.rf.48f1c02f99e5a47fd205de22a3ede725.jpg,25.904699985403568,19.34194564819336,0.9999275207519531,3.9997100830078125,0.009800016414374113,1.0751999798230827,17.22500001778826,18.310000014025718,25.904699985403568,0.3171999705955386,1.114899991080165,17.923899984452873,45.260699931532145
bigdata_bored_engaged_ardiansyah_26_1774441957290_011_jpg.rf.177141180e13d686e68f6a2242cc1696.jpg,22.85960002336651,20.02096176147461,1.0056495666503906,1.0008811950683594,0.00909995287656784,1.1642000172287226,20.44900000328198,21.62229997338727,22.85960002336651,0.5882999976165593,0.9823999716900289,17.617300036363304,42.0476000290364
bigdata_bored_engaged_ardiansyah_26_1774441959054_020_jpg.rf.1b1614ed29107dfc8fbefa1a2e65a037.jpg,23.776400019414723,20.53523063659668,2.0203590393066406,1.0075569152832031,0.008300004992634058,1.1736999731510878,18.203900021035224,19.385899999178946,23.776400019414723,0.29450003057718277,1.116100000217557,17.627099994570017,42.81410004477948
bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,23.276599997188896,19.870519638061523,1.2810230255126953,1.0001659393310547,0.008100003469735384,1.1534999939613044,17.766199947800487,18.927799945231527,23.276599997188896,0.29749999521300197,1.0714000090956688,17.27529999334365,41.92079999484122
bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,25.495100009720773,22.028207778930664,1.9953250885009766,1.523733139038086,0.010300020221620798,1.215199998114258,17.502699978649616,18.728199996985495,25.495100009720773,0.3032000386156142,1.0748000349849463,17.902799998410046,44.77590008173138
bigdata_bored_engaged_iann_62_1774442872994_005_jpg.rf.e6cbcdaa107b60651f167a09aee963ac.jpg,24.544799991417676,19.679546356201172,1.5079975128173828,2.010822296142578,0.02370000584051013,1.307699945755303,20.190400013234466,21.52179996483028,24.544799991417676,0.5852999747730792,1.1220000451430678,18.70399998733774,44.95609999867156
bigdata_bored_engaged_iann_62_1774442872994_007_jpg.rf.ad007d9b22f331002d7f0e1f1f5076ce.jpg,23.319799976889044,19.664764404296875,2.507925033569336,1.1832714080810547,0.012299977242946625,1.258400036022067,16.421600012108684,17.692300025373697,23.319799976889044,0.604200002271682,1.3163000112399459,17.739799979608506,42.98009997000918
bigdata_bored_engaged_maguru_36_1774443974602_010_jpg.rf.ae9c1dfb20ab61276e6d4ecf157efef5.jpg,24.95600003749132,20.368099212646484,3.0083656311035156,1.5113353729248047,0.008100003469735384,1.1454999912530184,18.335600034333766,19.48920002905652,24.95600003749132,0.298700004350394,1.3758999994024634,18.18380004260689,44.81440008385107
bigdata_bored_engaged_maguru_36_1774443974602_013_jpg.rf.67d467c6c3d5f89b1573e0c2ca4adbb5.jpg,25.969100010115653,22.6137638092041,2.1622180938720703,1.0073184967041016,0.008600007276982069,1.1478999513201416,18.11710000038147,19.273599958978593,25.969100010115653,0.25620002998039126,1.0636999504640698,18.366500036790967,45.65550002735108
bigdata_bored_engaged_maguru_36_1774443975781_022_jpg.rf.66bd59478eeb5d2763cadc5b736870e8.jpg,21.80029998999089,19.901752471923828,1.0037422180175781,0.99945068359375,0.012399978004395962,1.1888000299222767,18.660999950952828,19.8621999588795,21.80029998999089,0.258200045209378,1.095400017220527,18.42819998273626,41.582100035157055
bigdata_bored_engaged_maguru_36_1774443975781_023_jpg.rf.fa732af733c573fb57d7dcf4f96c2f4e.jpg,25.204499950632453,22.05061912536621,2.3179054260253906,1.3141632080078125,0.009000010322779417,1.3182999682612717,19.113600021228194,20.440899999812245,25.204499950632453,0.5969000048935413,1.1121999705210328,17.89489999646321,44.80849992251024
bigdata_bored_engaged_nabielrafi_73_1773300505375_000_jpg.rf.709d262405e57c9954f9bcdcbe7986d3.jpg,22.285200015176088,18.946170806884766,1.9979476928710938,2.0012855529785156,0.008300004992634058,1.1819000355899334,17.4486999749206,18.638900015503168,22.285200015176088,0.34229998709633946,0.8677999721840024,17.573099990841,41.06839996529743
bigdata_bored_engaged_nabielrafi_73_1773300505375_002_jpg.rf.ac1fec9bf1c22040522ea13157388725.jpg,25.25230002356693,20.906686782836914,3.1938552856445312,1.5079975128173828,0.008200004231184721,1.1549000046215951,16.658500011544675,17.821600020397455,25.25230002356693,0.5244999774731696,1.0056999744847417,17.524000024423003,44.306499999947846
bigdata_bored_engaged_nabielrafi_73_1773300507126_009_jpg.rf.3d0e0db2de90f901843acab06c587afa.jpg,25.73090000078082,19.49620246887207,2.1698474884033203,3.998279571533203,0.008600007276982069,0.9883000166155398,17.028699978254735,18.025600002147257,25.73090000078082,0.255799968726933,1.088300021365285,18.38229998247698,45.45729997335002
bigdata_bored_engaged_nabielrafi_73_1773300508439_016_jpg.rf.047276c334aa729b8c37bca7a6569953.jpg,22.777800040785223,19.51122283935547,2.0215511322021484,1.5113353729248047,0.009600014891475439,1.3063999940641224,18.18499999353662,19.50100000249222,22.777800040785223,0.45549997594207525,1.1796000180765986,17.695399990770966,42.10830002557486
bigdata_bored_engaged_nian_74_1774481802826_008_jpg.rf.1658d417f1016f47fb2e2646c8e2c938.jpg,24.56230000825599,22.092580795288086,0.99945068359375,0.9970664978027344,0.008700008038431406,1.1752999853342772,17.58360001258552,18.76760000595823,24.56230000825599,0.26160001289099455,1.0777999996207654,17.207800003234297,43.109500024002045
bigdata_bored_engaged_nian_74_1774481803462_010_jpg.rf.44c911a13a6195af4f81260278eb3f4f.jpg,23.549299978185445,20.296096801757812,2.3250579833984375,1.0008811950683594,0.007199996616691351,0.8450000314041972,18.45919998595491,19.3114000139758,23.549299978185445,0.2655999851413071,1.097500033210963,18.015700043179095,42.92810003971681
bigdata_bored_engaged_sultanbudi_44_1773299447453_002_jpg.rf.6605b7fa0d9a67b0c21539fbeabc863c.jpg,25.722399994265288,21.87657356262207,1.995086669921875,1.3461112976074219,0.008199946023523808,1.1524000437930226,18.588899984024465,19.74949997384101,25.722399994265288,0.2630999661050737,1.0829000384546816,17.53299997653812,44.601399975363165
bigdata_bored_engaged_sultanbudi_44_1773299448092_005_jpg.rf.ef8fd60816bbba7bcd943727e22eb44b.jpg,26.115500018931925,20.03169059753418,1.0023117065429688,5.5179595947265625,0.010000017937272787,1.1696000001393259,19.598299986682832,20.77790000475943,26.115500018931925,0.59710000641644,1.136499980930239,18.527899985201657,46.37699999148026
bigdata_bored_engaged_sultanbudi_44_1773299449096_017_jpg.rf.b71f522404379f847b63f590bc82a8b0.jpg,25.994099967647344,19.98305320739746,1.0006427764892578,3.994464874267578,0.010499963536858559,1.196300028823316,18.45919998595491,19.665999978315085,25.994099967647344,0.4526000120677054,1.1365999816916883,16.90210000379011,44.48539996519685
